1974   4  13          7211540.00
1974   4  14          7336630.00
1974   4  15          7463750.00
1974   4  16          7552600.00
1974   4  17          7646490.00
1974   4  18          7741700.00
1974   4  19          7853470.00
1974   4  20          7978470.00
1974   4  21          8110330.00
1974   4  22          8272070.00
1974   4  23          8415240.00
1974   4  24          8570730.00
1974   4  25          8738530.00
1974   4  26          8880090.00
1974   4  27          8985900.00
1974   4  28          9112310.00
1974   4  29          9245680.00
1974   4  30          9372090.00
1974   5   1          9522530.00
1974   5   2          9658530.00
1974   5   3          9807050.00
1974   5   4          9950320.00
1974   5   5         10070900.00
1974   5   6         10201300.00
1974   5   7         10312200.00
1974   5   8         10430600.00
1974   5   9         10519700.00
1974   5  10         10635900.00
1974   5  11         10769200.00
1974   5  12         10907000.00
1974   5  13         11037600.00
1974   5  14         11153400.00
1974   5  15         11275100.00
1974   5  16         11401500.00
1974   5  17         11515400.00
1974   5  18         11629100.00
1974   5  19         11729700.00
1974   5  20         11840200.00
1974   5  21         11976900.00
1974   5  22         12093300.00
1974   5  23         12234900.00
1974   5  24         12373600.00
1974   5  25         12505500.00
1974   5  26         12656300.00
1974   5  27         12824000.00
1974   5  28         12939200.00
1974   5  29         13029000.00
1974   5  30         13129600.00
1974   5  31         13256200.00
1974   6   1         13367900.00
1974   6   2         13472900.00
1974   6   3         13543500.00
1974   6   4         13613100.00
1974   6   5         13682700.00
1974   6   6         13774500.00
1974   6   7         13873900.00
1974   6   8         13978300.00
1974   6   9         14082100.00
1974   6  10         14179300.00
1974   6  11         14293500.00
1974   6  12         14394800.00
1974   6  13         14426500.00
1974   6  14         14491700.00
1974   6  15         14613900.00
1974   6  16         14781200.00
1974   6  17         14941000.00
1974   6  18         15032000.00
1974   6  19         15075500.00
1974   6  20         15125600.00
1974   6  21         15155300.00
1974   6  22         15184000.00
1974   6  23         15180500.00
1974   6  24         15201800.00
1974   6  25         15224200.00
1974   6  26         15299600.00
1974   6  27         15367700.00
1974   6  28         15373900.00
1974   6  29         15353400.00
1974   6  30         15311900.00
1974   7   1         15278200.00
1974   7   2         15292200.00
1974   7   3         15268500.00
1974   7   4         15285400.00
1974   7   5         15314500.00
1974   7   6         15411500.00
1974   7   7         15610500.00
1974   7   8         15759600.00
1974   7   9         15890500.00
1974   7  10         15981500.00
1974   7  11         16056500.00
1974   7  12         16141500.00
1974   7  13         16180600.00
1974   7  14         16138400.00
1974   7  15         16198800.00
1974   7  16         16305900.00
1974   7  17         16453800.00
1974   7  18         16649500.00
1974   7  19         16778000.00
1974   7  20         16887500.00
1974   7  21         16988100.00
1974   7  22         17104300.00
1974   7  23         17216300.00
1974   7  24         17314800.00
1974   7  25         17392700.00
1974   7  26         17488400.00
1974   7  27         17563800.00
1974   7  28         17764400.00
1974   7  29         17958100.00
1974   7  30         18129100.00
1974   7  31         18331800.00
1974   8   1         18503300.00
1974   8   2         18649600.00
1974   8   3         18802000.00
1974   8   4         18782600.00
1974   8   5         18851700.00
1974   8   6         18898500.00
1974   8   7         18926100.00
1974   8   8         18957800.00
1974   8   9         18989300.00
1974   8  10         19056000.00
1974   8  11         19129500.00
1974   8  12         19141400.00
1974   8  13         19100400.00
1974   8  14         19016600.00
1974   8  15         18985300.00
1974   8  16         18983800.00
1974   8  17         19022800.00
1974   8  18         19039200.00
1974   8  19         19045900.00
1974   8  20         19055500.00
1974   8  21         19097100.00
1974   8  22         19153300.00
1974   8  23         19210200.00
1974   8  24         19285000.00
1974   8  25         19373600.00
1974   8  26         19460700.00
1974   8  27         19532500.00
1974   8  28         19598400.00
1974   8  29         19687500.00
1974   8  30         19798800.00
1974   8  31         19892400.00
1974   9   1         19959000.00
1974   9   2         20045600.00
1974   9   3         20112000.00
1974   9   4         20146200.00
1974   9   5         20146000.00
1974   9   6         20092700.00
1974   9   7         19990000.00
1974   9   8         19892900.00
1974   9   9         19789300.00
1974   9  10         19724200.00
1974   9  11         19660000.00
1974   9  12         19574800.00
1974   9  13         19489800.00
1974   9  14         19425800.00
1974   9  15         19354700.00
1974   9  16         19302400.00
1974   9  17         19253400.00
1974   9  18         19185000.00
1974   9  19         19146400.00
1974   9  20         19117400.00
1974   9  21         19120800.00
1974   9  22         19125600.00
1974   9  23         19098000.00
1974   9  24         19024300.00
1974   9  25         18954000.00
1974   9  26         18897200.00
1974   9  27         18829700.00
1974   9  28         18776200.00
1974   9  29         18741600.00
1974   9  30         18739700.00
1974  10   1         18722600.00
1974  10   2         18738300.00
1974  10   3         18752400.00
1974  10   4         18797000.00
1974  10   5         18835200.00
1974  10   6         18869500.00
1974  10   7         18935600.00
1974  10   8         19000500.00
1974  10   9         19015700.00
1974  10  10         19004600.00
1974  10  11         18980200.00
1974  10  12         18942700.00
1974  10  13         18931000.00
1974  10  14         18915500.00
1974  10  15         18887900.00
1974  10  16         18885600.00
1974  10  17         18886300.00
1974  10  18         18925100.00
1974  10  19         19023200.00
1974  10  20         19128200.00
1974  10  21         19225900.00
1974  10  22         19330300.00
1974  10  23         19372900.00
1974  10  24         19403600.00
1974  10  25         19359100.00
1974  10  26         19170500.00
1974  10  27         18948500.00
1974  10  28         18772200.00
1974  10  29         18594400.00
1974  10  30         18440700.00
1974  10  31         18319200.00
1974  11   1         18245900.00
1974  11   2         18202000.00
1974  11   3         18148000.00
1974  11   4         18081400.00
1974  11   5         17877300.00
1974  11   6         17761700.00
1974  11   7         17659800.00
1974  11   8         17569400.00
1974  11   9         17466900.00
1974  11  10         17383500.00
1974  11  11         17255600.00
1974  11  12         17161400.00
1974  11  13         17017100.00
1974  11  14         16834500.00
1974  11  15         16659000.00
1974  11  16         16455300.00
1974  11  17         16243700.00
1974  11  18         16079300.00
1974  11  19         15890300.00
1974  11  20         15765000.00
1974  11  21         15647000.00
1974  11  22         15537700.00
1974  11  23         15408600.00
1974  11  24         15266900.00
1974  11  25         15087900.00
1974  11  26         14861700.00
1974  11  27         14635600.00
1974  11  28         14401200.00
1974  11  29         14222800.00
1974  11  30         14030100.00
1974  12   1         13870000.00
1974  12   2         13696600.00
1974  12   3         13534300.00
1974  12   4         13354100.00
1974  12   5         13193200.00
1974  12   6         12967500.00
1974  12   7         12744200.00
1974  12   8         12544400.00
1974  12   9         12276900.00
1974  12  10         12056800.00
1974  12  11         11785400.00
1974  12  12         11577300.00
1974  12  13         11314600.00
1974  12  14         11101400.00
1974  12  15         10852600.00
1974  12  16         10685800.00
1974  12  17         10486500.00
1974  12  18         10340600.00
1974  12  19         10209300.00
1974  12  20         10076700.00
1974  12  21          9916290.00
1974  12  22          9761920.00
1974  12  23          9641870.00
1974  12  24          9468920.00
1974  12  25          9320600.00
1974  12  26          9175210.00
1974  12  27          9060710.00
1974  12  28          8889680.00
1974  12  29          8681890.00
1974  12  30          8425940.00
1974  12  31          8181410.00
1975   1   1          7945760.00
1975   1   2          7774220.00
1975   1   3          7519680.00
1975   1   4          7337940.00
1975   1   5          7173370.00
1975   1   6          7006170.00
1975   1   7          6869360.00
1975   1   8          6718830.00
1975   1   9          6546180.00
1975   1  10          6404120.00
1975   1  11          6247820.00
1975   1  12          6115560.00
1975   1  13          5971580.00
1975   1  14          5811450.00
1975   1  15          5669190.00
1975   1  16          5535410.00
1975   1  17          5393860.00
1975   1  18          5249480.00
1975   1  19          5119540.00
1975   1  20          5014030.00
1975   1  21          4903670.00
1975   1  22          4806140.00
1975   1  23          4701640.00
1975   1  24          4633590.00
1975   1  25          4567960.00
1975   1  26          4504460.00
1975   1  27          4403290.00
1975   1  28          4364620.00
1975   1  29          4304240.00
1975   1  30          4277890.00
1975   1  31          4240540.00
1975   2   1          4177030.00
1975   2   2          4128770.00
1975   2   3          4092420.00
1975   2   4          4012660.00
1975   2   5          3949960.00
1975   2   6          3866460.00
1975   2   7          3774380.00
1975   2   8          3710260.00
1975   2   9          3613340.00
1975   2  10          3529240.00
1975   2  11          3457850.00
1975   2  12          3396970.00
1975   2  13          3348200.00
1975   2  14          3291460.00
1975   2  15          3242900.00
1975   2  16          3220280.00
1975   2  17          3184340.00
1975   2  18          3151830.00
1975   2  19          3132850.00
1975   2  20          3109220.00
1975   2  21          3097200.00
1975   2  22          3078220.00
1975   2  23          3070850.00
1975   2  24          3062880.00
1975   2  25          3047730.00
1975   2  26          3062470.00
1975   2  27          3059950.00
1975   2  28          3067620.00
1975   3   1          3094380.00
1975   3   2          3133150.00
1975   3   3          3176560.00
1975   3   4          3264000.00
1975   3   5          3364260.00
1975   3   6          3423730.00
1975   3   7          3495110.00
1975   3   8          3561340.00
1975   3   9          3621010.00
1975   3  10          3670890.00
1975   3  11          3733790.00
1975   3  12          3795480.00
1975   3  13          3851420.00
1975   3  14          3941980.00
1975   3  15          4049810.00
1975   3  16          4166020.00
1975   3  17          4276780.00
1975   3  18          4347360.00
1975   3  19          4433780.00
1975   3  20          4529400.00
1975   3  21          4628540.00
1975   3  22          4754850.00
1975   3  23          4824010.00
1975   3  24          4873480.00
1975   3  25          4948600.00
1975   3  26          5031900.00
1975   3  27          5146190.00
1975   3  28          5319550.00
1975   3  29          5494820.00
1975   3  30          5620020.00
1975   3  31          5734210.00
1975   4   1          5858000.00
